transaction_id,customer_id,customer_name,age,gender,city,region,category,product_name,quantity,unit_price,discount_pct,total_amount,payment_method,order_date,order_status,store_id,sales_rep,rating
TXN-127773,CUST-18453,Customer_65009,25,Other,Polokwane,Limpopo,Food & Beverage,Olive Oil,3,133.22,0.2,319.73,Debit Card,2024-03-16,Pending,STR-048,Rep_157,2.0
TXN-127090,CUST-20678,Customer_18030,66,unknown,Bloemfontein,Free State,HOME & GARDEN,Bookshelf,5,2063.74,0.0,10318.7,EFT,2024-04-18,Cancelled,STR-002,Rep_010,2.7
TXN-120470,CUST-19414,Customer_11244,66,F,Kimberley,Northern Cape,ELECTRONICS,Smart TV  ,4,9883.24,0.05,37556.31,Debit Card,2024-10-13,Completed,STR-013,Rep_100,1.9
TXN-125470,CUST-09592,Customer_76336,70,Male,Pretoria,Gauteng,Sports,Dumbbell Set,5,770.87,0.2,3083.48,Cash,2022-02-10,Returned,STR-021,,3.7
TXN-172813,CUST-01076,Customer_22278,29,Male,Durban,KwaZulu-Natal,Health & Beauty,Electric Toothbrush,5,486.29,0.2,1945.16,Cash,2023-09-18,Completed,STR-001,Rep_165,
TXN-161538,CUST-27925,Customer_70448,62,Other,Johannesburg,Gauteng,Food & Beverage,Energy Drink,2,28.17,0.1,50.71,unknown,2023-01-26,Returned,STR-001,,1.8
TXN-139335,CUST-16080,Customer_96271,62,Female,Durban,KwaZulu-Natal,Home & Garden,Bookshelf,1,2032.02,0.05,1930.42,Credit Card,2023-12-26,Completed,STR-022,Rep_023,4.6
TXN-101459,CUST-16179,Customer_78374,46,Other,Nelspruit,Gauteng,Toys,Board Game,1,303.75,0.0,303.75,,2024-04-29,Completed,STR-036,Rep_192,
TXN-137711,CUST-29021,Customer_61534,61,Other,Pretoria,Gauteng,Food & Beverage,Energy Drink,4,28.46,0.2,91.07,Credit Card,2024-07-19,Completed,STR-015,Rep_121,2.1
TXN-157769,CUST-20034,Customer_69540,40,Female,East London,Eastern Cape,Health & Beauty,Vitamins,1,202.7,0.1,182.43,Credit Card,04/08/2024,Pending,STR-049,Rep_079,2.8
TXN-154358,CUST-02905,Customer_37058,,Female,Pretoria,Gauteng,health & beauty,Electric Toothbrush,2,515.8,0.05,980.02,,2022-02-16,Completed,STR-004,Rep_137,3.7
TXN-149632,CUST-29264,Customer_17186,57,Male,Johannesburg,Gauteng,Clothing,Hoodie,1,535.76,0.0,535.76,Credit Card,2022-06-20,Pending,STR-048,Rep_159,4.5
TXN-146060,CUST-23746,Customer_49491,63,,Johannesburg,Gauteng,Sports,Dumbbell Set,2,806.6,0.1,1451.88,Debit Card,2024-05-20,Completed,STR-005,Rep_110,1.8
TXN-160387,CUST-08266,Customer_19436,52,Female,Bloemfontein,Free State,Food & Beverage,Energy Drink,5,27.83,0.05,132.19,EFT,2022-07-22,Pending,STR-050,Rep_122,3.0
TXN-117696,CUST-27850,Customer_54527,65,Female,Port Elizabeth,Eastern Cape,Home & Garden,Garden Chair,2,865.27,0.0,1730.54,Cash,2024-01-24,Pending,STR-044,Rep_106,1.5
TXN-124750,CUST-07066,Customer_51449,59,Female,Port Elizabeth,Eastern Cape,Toys,Doll,2,200.74,0.15,341.26,Cash,2023-07-21,Returned,STR-039,Rep_107,3.4
TXN-111754,CUST-03103,Customer_25144,29,Female,Pretoria,Gauteng,Clothing,Hoodie,1,543.47,,516.3,Cash,2023-10-22,Returned,STR-041,Rep_198,1.8
TXN-134462,CUST-27156,Customer_39450,22,Female,Port Elizabeth,Eastern Cape,Sports,Tennis Racket  ,1,599.2,0.0,599.2,Credit Card,2022-08-24,Returned,STR-035,Rep_042,2.0
TXN-110399,CUST-22001,Customer_54657,54,Male,Kimberley,,Sports,Yoga Mat  ,1,398.67,0.0,398.67,Mobile Pay,2024-05-20,Completed,STR-001,Rep_042,1.1
TXN-163321,CUST-13331,Customer_5638,47,Female,Kimberley,Northern Cape,sports,Dumbbell Set,5,832.36,0.2,3329.44,,2024-12-16,Completed,STR-010,Rep_052,
TXN-148185,CUST-12756,Customer_15329,38,Other,Durban,KwaZulu-Natal,Toys,Puzzle,2,143.18,0.0,286.36,Debit Card,2024-09-16,Completed,STR-030,,1.6
TXN-127126,CUST-13109,Customer_6209,43,,Bloemfontein,Free State,Electronics,Smartphone,5,9057.85,0.0,45289.25,Debit Card,2023-11-28,Completed,STR-040,Rep_036,4.5
TXN-100577,CUST-24809,,21,Other,Polokwane,Limpopo,Health & Beauty,Electric Toothbrush,4,520.29,0.1,1873.04,Debit Card,2024-01-17,Completed,STR-016,Rep_039,4.0
TXN-124118,CUST-23314,Customer_66792,,Female,Pretoria,Gauteng,Clothing,Sneakers,2,1043.93,0.0,2087.86,Mobile Pay,2024-01-23,Completed,STR-040,Rep_146,3.4
TXN-127727,CUST-06067,Customer_84695,41,Male,Durban,KwaZulu-Natal,Toys,RC Car,5,857.57,0.05,4073.46,Debit Card,2022-12-11,Completed,STR-033,Rep_063,3.4
TXN-118459,CUST-29133,Customer_56464,37,Female,Durban,KwaZulu-Natal,CLOTHING,Dress,3,798.95,0.2,1917.48,credit card,2022-02-04,Completed,STR-044,Rep_187,0
TXN-167706,CUST-15509,Customer_79157,40,,Cape Town,Western Cape,Toys,RC Car,3,931.53,0.0,2794.59,Cash,2024-10-24,Completed,STR-005,Rep_037,2.1
TXN-156852,CUST-14582,Customer_16077,46,Other,Kimberley,Northern Cape,Home & Garden,Lamp,3,556.38,0.15,1418.77,Cash,,Cancelled,STR-031,Rep_035,4.0
TXN-137630,CUST-03755,Customer_54625,63,Other,Durban,KwaZulu-Natal,Health & Beauty,Vitamins,1,193.89,0.0,193.89,EFT,2023-02-14,Completed,STR-006,Rep_159,3.4
TXN-148952,CUST-13305,Customer_85650,55,Male,Johannesburg,Gauteng,Clothing,Jacket,4,1261.5,0.0,5046.0,Mobile Pay,2023-02-02,Pending,STR-029,Rep_168,2.7
TXN-115592,CUST-20462,Customer_13243,50,Male,Pretoria,Gauteng,Health & Beauty,Vitamins,5,203.15,0.0,1015.75,Debit Card,00/00/0000,Pending,STR-032,Rep_103,4.5
TXN-108989,CUST-17846,Customer_28240,51,Male,Polokwane,Limpopo,Electronics,Laptop,4,13112.99,,52451.96,EFT,2022-07-02,Completed,STR-034,Rep_031,1.9
TXN-153237,CUST-21636,Customer_94988,41,Female,East London,KwaZulu-Natal,Food & Beverage,Olive Oil,2,123.46,0.0,246.92,Debit Card,2024-06-10,Cancelled,STR-008,Rep_192,1.9
TXN-145805,CUST-08185,Customer_37670,50,Female,Polokwane,Limpopo,Electronics,Headphones,4,1521.48,0.1,5477.33,Credit Card,2022-12-02,Returned,STR-015,Rep_042,1.3
TXN-119762,CUST-09278,Customer_54446,48,Female,Cape Town,Western Cape,Food & Beverage,Olive Oil,2,134.12,0.05,254.83,Cash,,Completed,STR-034,Rep_038,4.0
TXN-149605,CUST-26244,Customer_31908,23,Male,Pretoria,Gauteng,Health & Beauty,Moisturiser,1,259.44,0.15,220.52,EFT,2022-04-10,Completed,STR-019,Rep_015,3.6
TXN-150256,CUST-11349,Customer_73298,19,Other,Cape Town,Western Cape,Electronics,Tablet,2,0,0.1,9442.48,Cash,2023-07-31,Completed,STR-026,Rep_067,2.8
TXN-128490,CUST-01778,,33,Male,East London,Eastern Cape,Electronics,Camera,4,7292.22,0.2,23335.1,EFT,2023-04-26,Completed,STR-030,Rep_050,1.5
TXN-172537,CUST-16099,,31,Other,Kimberley,Northern Cape,Electronics,Headphones,2,1432.83,0.15,2435.81,Mobile Pay,2022-04-12,Pending,STR-045,Rep_190,3.1
TXN-102765,CUST-22675,Customer_4507,42,Female,Johannesburg,Gauteng,Food & Beverage,Olive Oil,2,134.91,0.1,242.84,Mobile Pay,2024-02-20,Completed,STR-015,Rep_100,2.8
TXN-159939,CUST-22433,Customer_30736,29,Other,East London,,sports,Yoga Mat,3,391.08,,1055.92,,2022-07-10,Pending,STR-042,Rep_167,2.4
TXN-110627,CUST-10054,Customer_50264,48,Other,Durban,KwaZulu-Natal,electronics,Camera,5,7016.64,0.2,28066.56,,2024-12-05,Completed,STR-008,Rep_181,2.4
TXN-160284,CUST-19816,Customer_62870,60,Male,Bloemfontein,Free State,Home & Garden,Lamp,1,546.37,0.0,546.37,Mobile Pay,2023-09-10,Completed,STR-024,Rep_002,
TXN-150634,CUST-02959,Customer_54527,,,Port Elizabeth,Eastern Cape,Health & Beauty,Moisturiser,5,255.66,0.0,1278.3,EFT,2022-11-15,Completed,STR-009,Rep_040,3.3
TXN-122850,CUST-02800,,66,Other,Polokwane,Limpopo,Health & Beauty,Moisturiser,3,254.33,0.2,610.39,Cash,2022-07-06,Pending,STR-043,Rep_128,
TXN-119426,CUST-15494,Customer_95200,36,Other,Johannesburg,Gauteng,CLOTHING,T-Shirt,2,236.75,0.0,473.5,EFT,2024-05-15,Completed,STR-049,Rep_075,1.7
TXN-103424,CUST-05029,Customer_56200,35,Male,Nelspruit,Free State,Sports,Yoga Mat,3,412.45,0.0,1237.35,Cash,2022-12-20,Completed,STR-043,,4.9
TXN-114848,CUST-04758,Customer_12520,69,Other,Nelspruit,Mpumalanga,clothing,Sneakers,4,1008.38,0.05,3831.84,,2022-07-03,Cancelled,STR-043,Rep_146,
TXN-145167,CUST-14163,Customer_34277,29,Male,East London,Eastern Cape,Electronics,Tablet,1,4936.55,0.0,4936.55,Cash,2023-09-07,Completed,STR-038,Rep_156,1.0
TXN-169241,CUST-24833,Customer_52036,66,,Bloemfontein,Free State,Sports,Bicycle,4,5014.65,0.0,20058.6,Cash,2024-02-29,Completed,STR-032,Rep_167,1.1
TXN-156838,CUST-17452,Customer_79248,34,Male,Nelspruit,Mpumalanga,Toys,LEGO Set,4,685.49,0.2,2193.57,EFT,2024-02-01,Returned,STR-025,Rep_086,2.7
TXN-144814,CUST-02977,Customer_54939,47,Other,Nelspruit,Mpumalanga,SPORTS,Dumbbell Set,3,797.63,0.1,2153.6,Credit Card,not a date,Completed,STR-037,Rep_189,4.1
TXN-153465,CUST-20600,Customer_8070,39,male,Nelspruit,Mpumalanga,Electronics,Smart TV,2,10482.72,0.1,18868.9,Credit Card,2022-10-16,Completed,STR-048,Rep_089,4.2
TXN-102433,CUST-05875,Customer_64647,50,Other,  Johannesburg  ,Gauteng,Health & Beauty,Moisturiser,2,243.73,0.1,438.71,Mobile Pay,2022-07-21,Completed,STR-014,Rep_010,
TXN-129783,CUST-08287,Customer_47078,42,Male,Bloemfontein,Free State,Health & Beauty,Vitamins,3,199.14,0.0,597.42,Mobile Pay,2024-12-09,Pending,STR-038,Rep_162,1.8
TXN-143104,CUST-14679,Customer_8085,20,Male,Johannesburg,Gauteng,Electronics,Smartphone,5,8998.95,0.0,44994.75,Cash,2023-09-24,Completed,STR-018,Rep_165,4.4
TXN-114063,CUST-05331,Customer_72191,43,Female,Durban,KwaZulu-Natal,Sports,Yoga Mat,4,397.95,0.05,1512.21,EFT,08/05/2023,Completed,STR-032,Rep_091,1.6
TXN-127743,CUST-27374,Customer_44714,28,Female,Kimberley,Northern Cape,Toys,Doll,2,205.44,0.2,328.7,Credit Card,2024-09-02,Completed,STR-050,,3.2
TXN-123212,CUST-22050,Customer_2676,53,Male,Durban,Eastern Cape,Health & Beauty,Electric Toothbrush,1,503.3,0.05,478.13,Mobile Pay,2023-02-15,Completed,STR-031,Rep_089,4.7
TXN-149844,CUST-19931,,22,Other,Kimberley,Northern Cape,Home & Garden,Bookshelf,5,2095.28,0.2,8381.12,Mobile Pay,15/07/2023,Completed,STR-019,Rep_102,2.1
TXN-116944,CUST-17301,Customer_5098,60,Female,East London,Eastern Cape,health & beauty,Electric Toothbrush  ,4,-99.99,0.2,1546.72,,2022-11-16,Returned,STR-026,Rep_184,3.8
TXN-172101,CUST-03037,Customer_36381,,Female,Pretoria,Gauteng,Sports,Running Shoes,1,1270.61,0.1,1143.55,Debit Card,2024-01-05,Completed,STR-024,,4.1
TXN-131670,CUST-09319,Customer_25328,,Male,Cape Town,Western Cape,Electronics,Camera,3,6748.53,,17208.75,EFT,2022-12-15,Completed,STR-013,Rep_159,1.7
TXN-101146,CUST-10936,,69,Other,Nelspruit,Mpumalanga,Home & Garden,Bookshelf,2,2058.46,0.0,4116.92,Debit Card,2022-11-08,Completed,STR-008,Rep_137,4.6
TXN-122361,CUST-07019,Customer_6320,46,Female,Durban,KwaZulu-Natal,Electronics,Headphones,3,1540.88,0.0,4622.64,Credit Card,2022-08-15,Returned,STR-009,Rep_062,N/A
TXN-135577,CUST-02436,,43,Other,Kimberley,Northern Cape,Electronics,Camera,3,0,0.0,20566.05,Debit Card,2022-05-20,Cancelled,STR-004,Rep_123,1.3
TXN-165380,CUST-16361,Customer_61490,20,Other,  Polokwane  ,Limpopo,Health & Beauty,Perfume,4,812.9,0.0,5886.75,Mobile Pay,2023-05-29,Cancelled,STR-019,Rep_196,
TXN-156417,CUST-03066,Customer_79612,53,Male,Polokwane,Limpopo,Toys,Board Game,5,286.18,0.05,1359.36,Credit Card,2023-08-12,Completed,STR-045,Rep_007,2.8
TXN-137553,CUST-15837,Customer_54477,59,Female,  Durban  ,KwaZulu-Natal,clothing,Dress,1,820.04,0.0,820.04,,2022-01-13,Completed,STR-020,Rep_054,
TXN-166161,CUST-29663,Customer_33276,,Female,Kimberley,Northern Cape,Electronics,Headphones  ,1,1564.11,0.0,1564.11,Credit Card,2023-05-23,Completed,STR-038,Rep_054,2.9
TXN-131151,CUST-07842,Customer_50786,,Other,Nelspruit,Mpumalanga,TOYS,Doll,2,189.64,0.05,360.32,Mobile Pay,2024-04-26,Returned,STR-008,Rep_027,4.6
TXN-161661,CUST-08024,,68,Female,Polokwane,Limpopo,Toys,Board Game,3,313.07,0.0,939.21,Debit Card,2022-11-16,Completed,STR-037,Rep_058,3.0
TXN-102035,CUST-11994,Customer_54965,61,Female,Durban,KwaZulu-Natal,Clothing,Hoodie,5,540.74,0.0,2703.7,Cash,2022-09-16,Completed,STR-012,,
TXN-129287,CUST-02975,Customer_10957,33,Female,Pretoria,Gauteng,Food & Beverage,Olive Oil,5,127.17,0.2,508.68,Debit Card,2022-10-11,Completed,STR-035,Rep_042,2.2
TXN-143443,CUST-07689,Customer_76307,20,Female,Durban,KwaZulu-Natal,Home & Garden,Lamp,3,547.39,0.1,1477.95,Debit Card,2024-12-27,Completed,STR-041,Rep_103,1.6
TXN-113135,CUST-10787,Customer_55832,45,Male,Pretoria,Gauteng,Sports,Running Shoes,2,1363.31,0.0,2726.62,Debit Card,2024-12-23,Completed,STR-039,Rep_021,1.1
TXN-140697,CUST-18704,Customer_39564,48,Female,Durban,KwaZulu-Natal,Toys,Board Game,4,311.15,0.1,1120.14,Debit Card,2023-10-24,Cancelled,STR-036,Rep_152,1.0
TXN-158032,CUST-16580,Customer_23630,60,,Pretoria,Gauteng,Home & Garden,Lamp,3,554.25,0.1,1496.48,Cash,2023-10-08,Completed,STR-047,Rep_176,
TXN-131893,CUST-20359,Customer_29552,,Female,Johannesburg,Gauteng,Food & Beverage,Energy Drink,5,30.3,0.1,136.35,Debit Card,2023-09-02,Completed,STR-036,Rep_109,4.2
TXN-139322,CUST-28970,Customer_34014,63,Male,Durban,KwaZulu-Natal,Home & Garden,Dining Table,1,5544.92,0.2,4435.94,EFT,2022-05-29,Completed,STR-031,Rep_121,4.0
TXN-158948,CUST-23641,Customer_82323,26,Female,Pretoria,Gauteng,Home & Garden,Garden Chair,2,903.74,0.05,1717.11,Mobile Pay,2024-02-28,Returned,STR-026,Rep_164,1.8
TXN-158720,CUST-26755,Customer_38107,18,Other,Durban,KwaZulu-Natal,Health & Beauty,Moisturiser,1,245.66,0.0,245.66,Mobile Pay,2024-12-26,Completed,STR-030,Rep_023,2.9
TXN-100961,CUST-26310,Customer_91186,0,,Port Elizabeth,Eastern Cape,Food & Beverage,Coffee Beans,2,190.95,0.15,324.61,Cash,2022-09-11,Returned,STR-025,Rep_168,2.6
TXN-136927,CUST-22071,Customer_15100,53,Other,Johannesburg,Gauteng,Toys,RC Car,4,898.45,0.0,3593.8,Mobile Pay,2024-12-10,Completed,STR-004,Rep_048,3.0
TXN-103203,CUST-28867,Customer_71765,44,Other,Bloemfontein,Free State,Electronics,Smart TV,4,10357.78,0.0,41431.12,Cash,2024-03-01,Completed,STR-041,Rep_054,2.2
TXN-113190,CUST-05852,Customer_4973,34,,East London,Eastern Cape,Clothing,Jeans,3,619.22,0.2,1486.13,Cash,2024-10-23,Completed,STR-038,Rep_186,2.9
TXN-160672,CUST-18465,Customer_6860,49,F,Polokwane,Limpopo,Sports,Dumbbell Set,2,773.63,0.2,1237.81,EFT,2023-05-24,Completed,STR-011,Rep_157,4.1
TXN-173056,CUST-01592,Customer_50513,22,Male,Kimberley,Northern Cape,Toys,LEGO Set,5,716.97,0.0,3584.85,Debit Card,15/05/2022,Completed,STR-006,Rep_048,1.1
TXN-142434,CUST-22864,Customer_61252,32,Other,Johannesburg,Gauteng,Toys,Puzzle,1,144.3,0.0,144.3,EFT,2024-05-13,Completed,STR-007,Rep_168,3.5
TXN-136492,CUST-27054,,39,Female,Bloemfontein,Free State,Electronics,Smartphone,1,9354.85,0.0,9354.85,Mobile Pay,2024-07-24,Cancelled,STR-001,Rep_142,2.2
TXN-146035,CUST-06815,Customer_24880,45,Female,Pretoria,Gauteng,Sports,Running Shoes,5,1291.31,0.1,5810.89,Mobile Pay,2024-08-15,Completed,STR-035,Rep_170,2.4
TXN-165169,CUST-09420,Customer_69983,,Male,Durban,KwaZulu-Natal,Clothing,Jeans,4,587.62,0.05,2232.96,Mobile Pay,2022-01-04,Completed,STR-012,Rep_103,1.4
TXN-112943,CUST-17481,Customer_67121,60,Male,Durban,KwaZulu-Natal,Sports,Yoga Mat,5,409.2,0.0,2046.0,Debit Card,2023-09-07,Cancelled,STR-043,Rep_143,5.0
TXN-149108,CUST-11378,Customer_52120,52,Female,Bloemfontein,Free State,Food & Beverage,Energy Drink,4,29.96,0.05,113.85,EFT,2023-10-25,Completed,STR-036,Rep_017,
TXN-116015,CUST-18693,Customer_27232,29,Female,Durban,KwaZulu-Natal,Toys,LEGO Set,5,702.13,0.05,3335.12,EFT,00/00/0000,Completed,STR-031,Rep_102,
TXN-152770,CUST-02694,Customer_31643,50,Female,Polokwane,Limpopo,Toys,LEGO Set,4,675.7,0.1,2432.52,Mobile Pay,2022-03-30,Pending,STR-038,Rep_197,4.2
TXN-133814,CUST-13392,Customer_78589,68,Other,Bloemfontein,Free State,Food & Beverage,Olive Oil,5,133.24,0.15,R566.27,EFT,2024-09-20,Completed,STR-021,,3.8
TXN-127236,CUST-27340,Customer_23945,0,Other,East London,,Home & Garden,Garden Chair,3,938.54,0.05,2674.84,Credit Card,2022-10-09,Completed,STR-002,Rep_187,4.9
TXN-100185,CUST-09355,Customer_27651,39,Other,Polokwane,Limpopo,Sports,Yoga Mat,4,405.38,0.0,1621.52,Credit Card,2024-07-10,Returned,STR-006,Rep_138,3.9
TXN-114377,CUST-03186,Customer_13621,,Female,Johannesburg,Gauteng,Home & Garden,Couch,3,8137.39,0.2,19529.74,EFT,2023-08-09,Returned,STR-010,Rep_068,1.9
TXN-145371,CUST-08448,Customer_37718,40,Male,Nelspruit,Mpumalanga,Health & Beauty,Moisturiser,2,253.71,0.2,405.94,EFT,2023-06-12,Completed,STR-011,Rep_041,3.6
TXN-162775,CUST-27882,Customer_74874,36,Other,  Pretoria  ,Gauteng,CLOTHING,Dress  ,4,815.5,,3262.0,Credit Card,2022-12-27,Completed,STR-041,Rep_077,4.8
TXN-108826,CUST-05676,Customer_17666,62,Other,Port Elizabeth,Eastern Cape,Home & Garden,Dining Table,3,5581.65,0.15,14233.21,Credit Card,2023-03-25,Returned,STR-045,Rep_082,
TXN-103651,CUST-27138,Customer_98276,48,Other,  Johannesburg  ,Gauteng,Toys,Board Game,5,295.95,0.0,1479.75,EFT,2023-10-30,Pending,STR-011,Rep_142,1.0
TXN-156940,CUST-23095,Customer_95476,29,Other,East London,,Food & Beverage,Coffee Beans,5,189.47,0.0,947.35,Cash,2022-07-15,Completed,STR-025,Rep_017,
TXN-150485,CUST-24824,Customer_70409,48,Other,Pretoria,Gauteng,Food & Beverage,Olive Oil,5,123.07,0.0,615.35,Credit Card,2022-01-04,Returned,STR-040,Rep_019,3.4
TXN-109187,CUST-19426,Customer_3305,70,Female,Polokwane,Limpopo,Health & Beauty,Hair Dryer,2,664.05,0.0,1328.1,Cash,13/03/2024,Completed,STR-032,Rep_105,3.2
TXN-167374,CUST-25896,Customer_43159,36,?,Kimberley,Northern Cape,Clothing,Dress,5,785.94,,3536.73,Credit Card,2023-02-05,Completed,STR-002,Rep_123,1.7
TXN-102737,CUST-10680,Customer_99022,29,,Nelspruit,Mpumalanga,HEALTH & BEAUTY,Perfume,3,802.55,0.0,2407.65,Cash,2023-02-19,Completed,STR-005,Rep_120,4.9
TXN-119781,CUST-18938,,29,Other,East London,Eastern Cape,Home & Garden,Garden Chair,5,909.89,0.0,4549.45,Debit Card,2024-10-14,Pending,STR-018,Rep_038,1.8
TXN-117252,CUST-25137,Customer_27223,27,Female,Port Elizabeth,Eastern Cape,Clothing,Hoodie,5,544.97,0.1,2452.37,EFT,2022-12-31,Completed,STR-023,Rep_023,
TXN-128667,CUST-13223,Customer_2397,31,Male,Kimberley,Northern Cape,Health & Beauty,Vitamins,5,208.33,0.0,1041.65,EFT,2023-01-31,Returned,STR-031,Rep_062,3.3
TXN-158446,CUST-06765,Customer_86441,39,Other,Durban,KwaZulu-Natal,Clothing,Hoodie,3,538.42,0.1,1453.73,Mobile Pay,2023-05-18,Completed,STR-001,Rep_117,4.2
TXN-103402,CUST-04840,Customer_44276,29,Male,Pretoria,Gauteng,Clothing,Jacket,2,1363.81,0.1,2454.86,Mobile Pay,2023-03-01,Completed,STR-037,Rep_117,3.7
TXN-163026,CUST-08486,Customer_10439,39,Other,Port Elizabeth,Eastern Cape,Clothing,Hoodie,2,545.19,0.0,1090.38,Debit Card,2023-07-29,Pending,STR-031,Rep_009,1.3
TXN-155215,CUST-24644,Customer_11508,34,Other,Cape Town,Western Cape,TOYS,LEGO Set,2,695.75,,1113.2,Credit Card,2023-10-17,Completed,STR-008,Rep_072,5.0
TXN-108015,CUST-19028,Customer_71791,25,Female,Port Elizabeth,Eastern Cape,Food & Beverage,Tea Set,5,255.78,0.1,1151.01,Mobile Pay,28/04/2023,Completed,STR-033,Rep_183,
TXN-109456,CUST-22369,Customer_62523,59,Female,Port Elizabeth,Eastern Cape,Sports,Yoga Mat,5,394.22,0.2,2126.48,EFT,2022-07-03,Completed,STR-042,Rep_179,1.9
TXN-165367,CUST-24015,Customer_1750,37,Female,Port Elizabeth,Eastern Cape,Home & Garden,Lamp,1,527.48,0.2,615.08,Credit Card,2024-04-25,Completed,STR-034,Rep_194,2.2
TXN-155304,CUST-29177,Customer_27258,39,Other,Durban,KwaZulu-Natal,Sports,Tennis Racket,2,0,0.05,1107.3,EFT,2022-07-06,Completed,STR-018,Rep_074,2.6
TXN-169952,CUST-24103,Customer_69636,61,Female,Polokwane,Limpopo,Clothing,Hoodie,1,574.28,0.0,574.28,EFT,2024-02-12,Completed,STR-011,Rep_055,4.4
TXN-130828,CUST-06219,Customer_12461,44,male,Nelspruit,Mpumalanga,Clothing,Hoodie,3,549.44,0.05,1565.9,EFT,2022-07-14,Completed,STR-013,,1.4
TXN-159183,CUST-20675,Customer_5113,,Male,Cape Town,Western Cape,Electronics,Smart TV,5,10259.52,,51297.6,Debit Card,2024-08-30,Returned,STR-005,Rep_070,1.8
TXN-104452,CUST-27352,Customer_64991,18,Male,Port Elizabeth,Eastern Cape,CLOTHING,Sneakers,1,1032.23,0.1,929.01,Credit Card,2024-08-16,Completed,STR-001,Rep_156,2.7
TXN-158125,CUST-05938,Customer_84785,65,Female,Pretoria,Gauteng,Sports,Yoga Mat,3,396.36,0.0,1189.08,EFT,2024-02-10,Completed,STR-037,Rep_003,4.4
TXN-156283,CUST-10582,Customer_62290,55,Female,Durban,KwaZulu-Natal,Health & Beauty,Hair Dryer,5,671.19,0.05,3188.15,Cash,2024-08-10,Completed,STR-034,Rep_113,2.6
TXN-127472,CUST-25730,Customer_32588,62,Female,Polokwane,Limpopo,Health & Beauty,Hair Dryer,1,678.42,0.0,678.42,Mobile Pay,2023-08-26,Pending,STR-045,Rep_011,2.4
TXN-147632,CUST-16080,Customer_86207,25,Male,Nelspruit,Mpumalanga,Home & Garden,Lamp,1,560.29,,933.91,Debit Card,2024-08-11,Completed,STR-033,Rep_046,1.4
TXN-110370,CUST-28172,Customer_33863,62,Female,Cape Town,Western Cape,Food & Beverage,Tea Set,2,245.64,0.0,491.28,Credit Card,2023-09-15,Completed,STR-022,Rep_113,3.1
TXN-147224,CUST-05007,Customer_74249,59,Male,Polokwane,,Sports,Tennis Racket,5,586.32,0.1,2638.44,Debit Card,2023-04-24,Completed,STR-049,Rep_192,1.7
TXN-121594,CUST-12703,Customer_85123,28,Male,Pretoria,Gauteng,Sports,Bicycle,4,5076.61,0.0,20306.44,Debit Card,2022-05-29,Completed,STR-002,Rep_111,3.0
TXN-132495,CUST-15901,Customer_87903,42,Female,Kimberley,Northern Cape,Food & Beverage,Coffee Beans,4,192.44,0.2,615.81,Cash,01/07/2022,Completed,STR-015,Rep_046,3.7
TXN-140127,CUST-14364,Customer_49427,38,Other,Polokwane,Limpopo,Food & Beverage,Protein Bar,3,44.88,0.1,121.18,Credit Card,2023-10-25,Completed,STR-003,Rep_116,1.7
TXN-109626,CUST-20873,Customer_16808,26,Female,Port Elizabeth,Eastern Cape,Toys,RC Car,5,907.57,0.15,3857.17,EFT,2023-12-25,Completed,STR-009,,3.3
TXN-141099,CUST-26896,Customer_58775,32,Female,Port Elizabeth,Eastern Cape,Toys,LEGO Set,5,701.03,0.0,3505.15,Cash,2024-10-12,Completed,STR-041,Rep_018,2.5
TXN-163753,CUST-15959,Customer_18182,35,Male,Durban,KwaZulu-Natal,Electronics,Camera,4,6801.44,0.1,24485.18,Credit Card,2023-12-28,Completed,STR-011,Rep_189,4.7
TXN-106759,CUST-03657,Customer_93072,52,Other,Port Elizabeth,Eastern Cape,Home & Garden,Bookshelf,2,1956.39,0.1,3521.5,Debit Card,2024-01-10,Completed,STR-024,Rep_140,4.6
TXN-136704,CUST-26162,Customer_14823,32,Male,Kimberley,Free State,Clothing,Dress  ,-5,802.48,0.1,2166.7,Cash,2023-08-25,Completed,STR-005,Rep_071,4.3
TXN-134137,CUST-04376,Customer_6524,45,Female,Johannesburg,Gauteng,Home & Garden,Dining Table,2,5343.16,0.15,9083.37,Debit Card,2022-09-05,Completed,STR-015,Rep_081,2.0
TXN-159198,CUST-10161,Customer_93391,21,Other,East London,Eastern Cape,Home & Garden,Bookshelf,1,2079.86,0.0,1822.91,EFT,2023-08-07,Completed,STR-006,Rep_195,1.9
TXN-102511,CUST-20008,Customer_55116,62,Male,Johannesburg,,Home & Garden,Garden Chair,3,933.47,0.0,2800.41,Mobile Pay,2022-01-08,Completed,STR-019,Rep_025,1.5
TXN-100744,CUST-04492,Customer_52814,18,,Durban,KwaZulu-Natal,Sports,Tennis Racket  ,5,582.96,0.0,2914.8,EFT,2023-10-10,Completed,STR-019,Rep_057,3.0
TXN-114006,CUST-10204,Customer_47825,18,Female,Cape Town,,Food & Beverage,Tea Set,2,246.22,0.2,393.95,Cash,2022-02-10,Completed,STR-017,Rep_135,1.6
TXN-168030,CUST-19750,,67,Female,Cape Town,Western Cape,Electronics,Smart TV,-5,10146.28,0.0,40585.12,Mobile Pay,2024-07-29,Completed,STR-048,Rep_166,2.9
